Mood,track_acousticness,track_danceability,track_energy,track_instrumentalness,track_liveness,track_speechiness,track_tempo,track_valence
Sober,0.630406797,0.346320268,0.168998114,0.589759178,0.103426306,0.05026124,0.25786571,0.162958196
Sober,0.631476282,0.145050908,0.371458219,0.619537932,0.076136679,0.033625555,0.221360976,0.049611774
Sober,0.491124425,0.469760061,0.20261399,0.636915751,0.059566366,0.054740447,0.267901879,0.114420696
Cheerful Instrumental,0.69313115,0.369354732,0.390618857,0.36696872,0.102858006,0.058701686,0.239849325,0.156025005
Cheerful Instrumental,0.384384111,0.449620928,0.469541326,0.365293808,0.09698638,0.043877118,0.385149823,0.36947166
Cheerful Instrumental,0.551323908,0.4215315,0.190037141,0.364645261,0.272546298,0.030217001,0.332543595,0.404342759
Angry,0.150155047,0.263618847,0.441686849,0.610658399,0.108759383,0.046468667,0.533956468,0.202163702
Exciting,0.070719393,0.20508038,0.416189848,0.554933157,0.252621839,0.040187812,0.485938617,0.412561286
Angry,0.193971629,0.238664412,0.340106388,0.651502553,0.113646764,0.026583815,0.524744036,0.276238637
Cheerful Vocals,0.627365824,0.530329332,0.256007266,0.103912301,0.143233179,0.087289264,0.422915718,0.204530127
Cheerful Instrumental,0.327230102,0.266481391,0.328668039,0.614366179,0.078481873,0.026839983,0.502283498,0.277976879
Cheerful Instrumental,0.391764664,0.364009115,0.207277231,0.54810136,0.238288205,0.025941201,0.245314205,0.502996606
Cheerful Vocals,0.721760453,0.364134009,0.032377242,5.11E-07,0.249117262,0.411092525,0.170577553,0.292004812
Sober,0.61064312,0.227714173,0.361446233,0.559904002,0.078390673,0.084728636,0.323280262,0.115287459
Sober,0.617698376,0.18549906,0.408089478,0.569157343,0.094875177,0.082367277,0.267338661,0.079410855
Cheerful Instrumental,0.387064758,0.127564096,0.620923953,0.533755057,0.117611563,0.031235547,0.365773072,0.121939243
Cheerful Instrumental,0.555848786,0.138794444,0.523862127,0.49382664,0.062245698,0.026438853,0.356502493,0.147663075
Cheerful Instrumental,0.443414363,0.117596382,0.549809838,0.544123286,0.103122559,0.029396252,0.356121034,0.229941716
Cheerful Instrumental,0.469947642,0.155369648,0.484607467,0.501864985,0.098983535,0.021660649,0.378791562,0.338447418
Cheerful Instrumental,0.515817009,0.155121443,0.489106692,0.591869867,0.06663624,0.027976276,0.327128221,0.089994004
Cheerful Instrumental,0.496394471,0.231767538,0.483221363,0.448438663,0.061882197,0.020697937,0.37101993,0.35123015
Sober,0.748470421,0.323637215,0.426054531,0.335651935,0.081146086,0.031583066,0.164678686,0.078517834
Cheerful Instrumental,0.560478953,0.24666584,0.449448932,0.541820874,0.060571123,0.017859724,0.217798811,0.279322307
Cheerful Vocals,0.837840776,0.330780405,0.18256696,0.205203105,0.072857788,0.057847233,0.27527975,0.169512974
Sober,0.685328223,0.272463372,0.114496627,0.619554336,0.075670368,0.034619105,0.205076958,0.10075137
Sober,0.556406475,0.316149815,0.152307227,0.715384176,0.176447033,0.028287421,0.146337644,0.046267474
Sober,0.613469817,0.207948145,0.147104541,0.614898071,0.068343119,0.02202899,0.416512137,0.045105989
Sober,0.658439707,0.232475119,0.076080989,0.656834877,0.082111876,0.027461678,0.255022091,0.05156867
Sober,0.648965971,0.325409642,0.097753562,0.653435164,0.117187607,0.022944429,0.144630983,0.03522723
Angry,0.056169976,0.179912856,0.633176453,0.584393489,0.344334464,0.071286631,0.294268803,0.108655382
Cheerful Instrumental,0.452529389,0.105958756,0.42650091,0.641696815,0.328353653,0.051784168,0.260320078,0.109762477
Cheerful Instrumental,0.449709416,0.145207995,0.76067272,0.242653384,0.088646635,0.075308843,0.343265611,0.088382693
Angry,0.339173298,0.082172841,0.574244077,0.595857907,0.131001557,0.082197977,0.404175977,0.078294682
Angry,0.143371531,0.219761897,0.518162357,0.629472172,0.417271081,0.029395126,0.267565631,0.14089455
Cheerful Instrumental,0.520205996,0.08774566,0.45641915,0.591094663,0.078267574,0.02991473,0.384675338,0.094758957
Happy,0.136576253,0.156918871,0.835552255,0.11455907,0.136831253,0.070144944,0.466964708,0.06126092
Happy,0.01504924,0.140970234,0.729646038,0.113781379,0.5463979,0.07350071,0.360357822,0.027578804
Sober,0.699491235,0.193254253,0.132524181,0.610988039,0.084355881,0.03120243,0.236581189,0.135777752
Cheerful Instrumental,0.529136851,0.228132849,0.165473977,0.506842351,0.064590171,0.020830431,0.361854868,0.498150627
Sober,0.612401029,0.175432654,0.14386144,0.598813248,0.0692612,0.024946404,0.437991085,0.132888359
Cheerful Instrumental,0.524007373,0.202728991,0.139094003,0.487895841,0.075219092,0.022201484,0.361804055,0.53840017
Sober,0.608706838,0.129266779,0.159816046,0.607110798,0.072033826,0.023839917,0.443725405,0.126459267
Sober,0.552821331,0.203185331,0.191417096,0.608154648,0.074334196,0.019546388,0.4183867,0.256235541
Sober,0.640978277,0.229628845,0.185874383,0.622021208,0.078295561,0.02176556,0.257510403,0.205042023
Cheerful Instrumental,0.562449604,0.200463635,0.188515109,0.558738075,0.088835869,0.01914748,0.216760704,0.490402846
Sober,0.593201289,0.238505333,0.230378707,0.639534832,0.072993461,0.020854949,0.247842819,0.248916151
Sober,0.581117766,0.137191292,0.174821592,0.596533473,0.090343555,0.026460442,0.443315421,0.227321891
Cheerful Vocals,0.741673787,0.428964448,0.033526279,6.92E-05,0.101028297,0.031015158,0.380007362,0.330471221
Cheerful Vocals,0.787813809,0.45420933,0.039956903,0.000741562,0.115864472,0.026381899,0.262531656,0.29732597
Cheerful Vocals,0.866260359,0.386014541,0.071304488,0.059315117,0.103914285,0.032633516,0.279713773,0.043361641
Sober,0.66567548,0.366867085,0.206622877,0.448158026,0.174014225,0.020185449,0.349382861,0.161211913
Cheerful Vocals,0.836197852,0.310202867,0.018493329,0.014986411,0.077656074,0.031505921,0.343308751,0.281241444
Cheerful Instrumental,0.527658758,0.281628703,0.168776243,0.548674533,0.06334739,0.016710417,0.308324803,0.461926435
Sober,0.623080073,0.388317723,0.125601386,0.600673767,0.07246242,0.027993011,0.249182127,0.127552903
Cheerful Vocals,0.708415973,0.38561132,0.063961855,0.155433094,0.069229858,0.076734471,0.245382749,0.500306414
Angry,0.131649954,0.271741056,0.542912339,0.69442208,0.087863694,0.21475844,0.25978025,0.102578068
Sober,0.551838617,0.22746996,0.244723062,0.608448318,0.067207077,0.079097284,0.401611163,0.203882632
Cheerful Instrumental,0.63291139,0.239962524,0.28853875,0.449018272,0.088391483,0.035495175,0.38347367,0.317559638
Cheerful Instrumental,0.37597916,0.323808561,0.410524074,0.563634836,0.063001195,0.01969784,0.310926783,0.408094136
Cheerful Vocals,0.602911815,0.379139518,0.144037603,0.268206191,0.085326789,0.024995314,0.323214312,0.536373246
Cheerful Instrumental,0.494660097,0.255156342,0.482468283,0.526037655,0.053396023,0.066970791,0.248976592,0.333751111
Cheerful Vocals,0.62824578,0.543010001,0.240984712,0.219935365,0.087738225,0.032528986,0.285542778,0.33721117
Cheerful Instrumental,0.435066653,0.342693976,0.160242307,0.486775767,0.070597965,0.070271276,0.350423062,0.545830701
Cheerful Instrumental,0.505218552,0.170504902,0.575198991,0.334176885,0.06389287,0.051044243,0.509755332,0.081338252
Cheerful Vocals,0.62978899,0.367193334,0.479615448,0.038197181,0.087824028,0.024555461,0.309188182,0.36487192
Cheerful Instrumental,0.493791889,0.13523577,0.641631406,0.258521639,0.097294441,0.03135991,0.441237104,0.23284485
Cheerful Instrumental,0.404805404,0.140616144,0.477043041,0.488812878,0.262601241,0.028882546,0.403250661,0.342705242
Angry,0.28229135,0.2195422,0.598729795,0.544191828,0.093051772,0.032145676,0.372258798,0.263100959
Cheerful Vocals,0.770166653,0.382480359,0.267285148,0.104267213,0.102962713,0.029764176,0.324730286,0.247592639
Sober,0.647153833,0.193439409,0.080422002,0.563239226,0.090056958,0.025150207,0.445849124,0.111994453
Cheerful Instrumental,0.596648276,0.27887064,0.322144847,0.588030741,0.079065252,0.021418396,0.22093773,0.24730751
Cheerful Instrumental,0.559023959,0.122486141,0.558254854,0.338525786,0.079160418,0.04313331,0.467968727,0.138273586
Cheerful Vocals,0.582556513,0.362141203,0.20694585,0.000117487,0.068945653,0.528529676,0.218787691,0.393306351
Cheerful Instrumental,0.593048999,0.153672878,0.414811784,0.510561899,0.061603021,0.044480522,0.394212602,0.175380263
Cheerful Instrumental,0.614753372,0.232257662,0.517669647,0.249171912,0.058817294,0.1060065,0.456575175,0.122100048
Cheerful Instrumental,0.625049359,0.217642217,0.261144315,0.480661353,0.080101601,0.02239105,0.381527202,0.332013318
Cheerful Instrumental,0.583746596,0.210559307,0.327067257,0.553879931,0.0802798,0.02731978,0.368006349,0.241927328
Cheerful Instrumental,0.510832172,0.193016656,0.366375442,0.501311351,0.056910816,0.018736127,0.336220808,0.446784861
Cheerful Instrumental,0.322563766,0.186285762,0.448955122,0.553978713,0.103253371,0.028726745,0.383149619,0.441029479
Sober,0.754935247,0.208767593,0.005005667,0.578843925,0.083039072,0.034194827,0.206076759,0.029514625
Cheerful Vocals,0.954825771,0.188442901,0.007689646,0.014692303,0.046654474,0.044982512,0.214973331,0.045917607
Cheerful Vocals,0.942772495,0.30639287,0.001684205,7.31E-06,0.079567472,0.037653563,0.091077987,0.035448866
Sober,0.787336552,0.293544248,0.054855012,0.320906818,0.15977937,0.034455594,0.371014919,0.153538155
Cheerful Vocals,0.85173668,0.231431235,0.006989311,0.000687857,0.291343621,0.036280772,0.347677614,0.11771901
Sober,0.577882451,0.200775397,0.37632047,0.559168541,0.048494855,0.376850144,0.163297394,0.020511919
Cheerful Instrumental,0.472057893,0.150702318,0.456116068,0.481478253,0.101226017,0.025880964,0.370530871,0.407893764
Cheerful Instrumental,0.477221231,0.16728349,0.415259001,0.476674482,0.042602597,0.017599669,0.37439932,0.449797677
Cheerful Instrumental,0.60328586,0.260970447,0.324946368,0.505694897,0.113237981,0.043638485,0.299489479,0.319690507
Cheerful Vocals,0.533798995,0.257534392,0.440813029,0.127396967,0.064732952,0.029371709,0.362926332,0.549017287
Cheerful Instrumental,0.542125081,0.260036254,0.225283967,0.461455356,0.088488391,0.030060907,0.326027455,0.509666438
Cheerful Instrumental,0.482346716,0.246532256,0.446462933,0.497824116,0.080949536,0.018540827,0.33881695,0.371095643
Cheerful Instrumental,0.367317607,0.162379513,0.353300795,0.40064815,0.394578608,0.020224485,0.408092019,0.480343496
Sober,0.648220922,0.229263274,0.069321135,0.616182381,0.074131214,0.02748381,0.179765213,0.322793297
Sober,0.623125313,0.193916494,0.041724228,0.579150205,0.070588934,0.034037787,0.18992998,0.441294234
Sober,0.618401894,0.204649478,0.044796486,0.58299286,0.070474541,0.02913111,0.177800082,0.443150241
Sober,0.604568492,0.236711333,0.090308967,0.599925812,0.066398164,0.02827148,0.440009069,0.107619797
Cheerful Instrumental,0.562858313,0.14110846,0.4520352,0.573487127,0.068768503,0.024481243,0.351464143,0.034642923
Sober,0.598808856,0.137500994,0.429485444,0.568664776,0.069094972,0.03270123,0.326658556,0.046203452
Sober,0.636573636,0.248157597,0.261397916,0.633533673,0.074406566,0.018375349,0.210495674,0.115393274
Cheerful Instrumental,0.506948539,0.193541766,0.511940457,0.547884819,0.061218764,0.020048056,0.331046592,0.171879171
Sober,0.639679272,0.26696654,0.249726996,0.601745511,0.073523427,0.023533276,0.297545714,0.02418887
Sober,0.576114008,0.129275367,0.413011147,0.575563491,0.072825534,0.035270457,0.37281756,0.063154518
Sober,0.597428087,0.232865259,0.275314511,0.598768378,0.322618506,0.021744636,0.205225792,0.088649007
Cheerful Instrumental,0.531767483,0.056594253,0.545747308,0.534182085,0.061478102,0.040035468,0.353928934,0.013480516
Cheerful Instrumental,0.552216404,0.249572438,0.374446746,0.548127773,0.09106146,0.027773097,0.256521772,0.342416802
Sober,0.606719014,0.131130036,0.354164752,0.580513157,0.062686781,0.031792363,0.34952091,0.158630074
Cheerful Instrumental,0.553974073,0.13883412,0.386194183,0.544812244,0.132443867,0.0247798,0.371596533,0.267641711
Cheerful Instrumental,0.69527686,0.247696486,0.355201861,0.332130425,0.126534569,0.051656591,0.320389368,0.312135885
Cheerful Vocals,0.724720932,0.164379566,0.342467944,0.185100191,0.185412812,0.059275905,0.478197747,0.172185733
Cheerful Instrumental,0.660487051,0.291709631,0.179467663,0.397749801,0.208961567,0.043278437,0.239003843,0.430799262
Cheerful Instrumental,0.544526991,0.127351375,0.443964221,0.571862627,0.055658572,0.029699269,0.375983011,0.133408184
Cheerful Instrumental,0.582795458,0.147630737,0.360715437,0.502453212,0.205540525,0.042245177,0.39487992,0.236681323
Cheerful Vocals,0.444809143,0.543923971,0.234878991,0.040952384,0.044944222,0.047059251,0.31062026,0.590530947
Cheerful Instrumental,0.428656149,0.218428004,0.392573705,0.639347641,0.079139816,0.039873817,0.342737786,0.283445535
Cheerful Instrumental,0.688136531,0.198636382,0.452040772,0.389251424,0.061111241,0.081958504,0.318226257,0.139407466
Sober,0.642004679,0.280963392,0.113937109,0.581912129,0.105469114,0.083201396,0.333298683,0.167785445
Cheerful Instrumental,0.608343964,0.256001227,0.350760126,0.595221013,0.072818934,0.064056792,0.171554674,0.219598262
Sober,0.615705581,0.310849099,0.271216564,0.610493883,0.072871267,0.029970165,0.180330646,0.198218806
Cheerful Instrumental,0.569051597,0.159987062,0.284014713,0.551497732,0.053895636,0.038551777,0.440991778,0.258661142
Cheerful Vocals,0.481050124,0.398435418,0.385311498,0.190860066,0.076143926,0.242952874,0.470487897,0.37251124
Cheerful Vocals,0.586885089,0.453044934,0.301392241,0.002943229,0.107447851,0.087313638,0.457360562,0.362108877
Cheerful Vocals,0.427157305,0.399166854,0.3566079,0.060531162,0.222083621,0.081496592,0.622524374,0.289602862
Cheerful Instrumental,0.415922418,0.398755923,0.343377569,0.57602941,0.095524071,0.056343768,0.403156262,0.208446108
Cheerful Vocals,0.553330815,0.397842944,0.264292558,0.03417741,0.163439331,0.45641866,0.425647743,0.219820247
Cheerful Vocals,0.485081534,0.410074774,0.135488611,1.08E-06,0.325011135,0.502824561,0.308437495,0.352957442
Cheerful Instrumental,0.320511553,0.338388028,0.431715358,0.317165506,0.354496563,0.049350172,0.514893204,0.320274124
Cheerful Vocals,0.54441644,0.34830583,0.142598528,4.10E-06,0.164437451,0.527243266,0.404298329,0.305740369
Cheerful Vocals,0.623410329,0.429217124,0.206213865,0.007007639,0.102460326,0.097383218,0.508996259,0.324807876
Cheerful Vocals,0.584701981,0.397207249,0.115069152,2.62E-06,0.11691616,0.478816554,0.415005433,0.268225456
Cheerful Vocals,0.643960363,0.392339608,0.311215595,0.013884654,0.142748984,0.02997691,0.248747226,0.50118428
Exciting,0.178219717,0.300422314,0.334214383,0.474377319,0.33178173,0.028293615,0.482215215,0.444791988
Happy,0.199089282,0.48133857,0.486086726,0.142411287,0.076488457,0.034178397,0.471226548,0.492993157
Exciting,0.084912133,0.369801829,0.362527255,0.534545541,0.051856983,0.019335953,0.328098396,0.572852519
Cheerful Instrumental,0.38167841,0.394836659,0.48672798,0.453433068,0.196097037,0.021830285,0.294347172,0.361038867
Angry,0.009253707,0.398838078,0.435441301,0.589415035,0.065778446,0.023760554,0.475863989,0.269231207
Cheerful Instrumental,0.473950111,0.281387996,0.552962622,0.46196376,0.206702044,0.023848427,0.297425016,0.212738777
Cheerful Vocals,0.499991166,0.410300491,0.439666071,0.016591669,0.117440021,0.055376785,0.497193639,0.352165503
Sober,0.549989563,0.096879611,0.201464736,0.61242478,0.06589211,0.0332327,0.511516303,0.073338669
Sober,0.634167178,0.239521655,0.257944274,0.633567959,0.071681794,0.026755226,0.242373771,0.088986485
Sober,0.580907184,0.286836834,0.274033448,0.657001025,0.058441377,0.020672082,0.247287341,0.092374443
Cheerful Instrumental,0.526837459,0.272117041,0.266126757,0.579514923,0.05452088,0.021212955,0.323528941,0.365568215
Sober,0.578178203,0.231661415,0.227086184,0.607907787,0.052822079,0.020119308,0.352693648,0.251664804
Cheerful Instrumental,0.584283669,0.154380389,0.295373852,0.61297032,0.126800032,0.020135898,0.124157711,0.374034923
Sober,0.533689159,0.30651554,0.307659017,0.633952761,0.072478214,0.020352255,0.293144285,0.181859986
Sober,0.594723441,0.073012082,0.174008292,0.639578135,0.057220828,0.031057402,0.431179299,0.107143897
Sober,0.609569619,0.275183442,0.18978685,0.671457608,0.07788416,0.018386203,0.160602898,0.183377476
Sober,0.602904451,0.044452408,0.150213168,0.624132371,0.12089317,0.029562481,0.449065777,0.072634866
Sober,0.544205879,0.160823823,0.233853394,0.689778465,0.070972061,0.024103284,0.347685461,0.144881803
Cheerful Instrumental,0.508694075,0.421592975,0.233822355,0.492698244,0.049751824,0.019952163,0.268402965,0.437209062
Sober,0.569350746,0.379682067,0.215884991,0.572012653,0.079872426,0.021362714,0.276156496,0.273455794
Sober,0.596842624,0.389320612,0.151597801,0.582915958,0.059643184,0.017516591,0.230886097,0.268817608
Sober,0.667415378,0.402427135,0.227923137,0.476661201,0.092129282,0.026434736,0.287149914,0.147690839
Cheerful Instrumental,0.533444187,0.347217445,0.206279755,0.487115248,0.0649842,0.020279298,0.275929941,0.484017783
Cheerful Instrumental,0.548997174,0.339319911,0.180752539,0.499861768,0.06117362,0.019235142,0.259037928,0.479289039
Sober,0.583386687,0.422361829,0.17219318,0.522346324,0.069871984,0.017746906,0.227364375,0.349117001
Cheerful Vocals,0.64570464,0.429131396,0.25498484,0.314284615,0.069606705,0.042533045,0.223452304,0.422533537
Sober,0.561268281,0.39041579,0.170722675,0.555090332,0.054700401,0.016801727,0.249997841,0.359872986
Sober,0.591497313,0.418996486,0.204549819,0.553991537,0.060280947,0.020566622,0.199132972,0.286556981
Cheerful Instrumental,0.532098497,0.349481406,0.289395815,0.50317922,0.067287331,0.017363027,0.281508736,0.416795446
